,pluno,mybndno,type5,type4,type3,type2,0,1,2,3,4,5
1963,22007031,7345,22007,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.4
1960,22007031,7354,22007,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.4
1959,22007031,7439,22007,2200,220,22,0.0,0.0,0.0,0.0,0.0,2.0
1970,22007031,7458,22007,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.4
1971,22007031,7465,22007,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.4
1968,22007031,7717,22007,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.64
1965,22007031,8137,22007,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.64
14267,22008000,2592,22008,2200,220,22,0.0,0.498,0.0,0.0,0.0,0.0
12791,22008001,886,22008,2200,220,22,0.82,0.0,0.0,0.0,0.0,0.0
12811,22008001,1276,22008,2200,220,22,1.258,0.0,0.0,0.0,0.0,0.0
12812,22008001,1503,22008,2200,220,22,0.0,0.858,0.0,0.0,0.0,0.0
12787,22008001,1798,22008,2200,220,22,0.0,1.262,0.0,0.0,0.0,0.0
12788,22008001,1817,22008,2200,220,22,0.0,1.192,0.0,0.0,0.0,0.0
12786,22008001,1847,22008,2200,220,22,0.0,0.001,0.0,0.0,0.0,0.0
12777,22008001,2002,22008,2200,220,22,0.0,1.196,0.0,0.0,0.0,0.0
12785,22008001,2417,22008,2200,220,22,0.0,0.008,0.0,0.0,0.0,0.0
12770,22008001,2736,22008,2200,220,22,0.0,0.001,0.0,0.0,0.0,0.0
10237,22008001,2936,22008,2200,220,22,0.0,0.0,0.008,0.0,0.0,0.0
10233,22008001,3972,22008,2200,220,22,0.0,0.0,2.2640000000000002,0.0,0.0,0.0
13664,22008007,7792,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.126
13497,22008009,4715,22008,2200,220,22,0.0,0.0,0.0,0.442,0.0,0.0
13492,22008009,5188,22008,2200,220,22,0.0,0.0,0.0,0.182,0.0,0.0
13493,22008009,5365,22008,2200,220,22,0.0,0.0,0.0,0.602,0.0,0.0
13509,22008009,5614,22008,2200,220,22,0.0,0.0,0.0,0.376,0.0,0.0
13473,22008009,5936,22008,2200,220,22,0.0,0.0,0.0,0.0,0.552,0.0
13477,22008009,5981,22008,2200,220,22,0.0,0.0,0.0,0.0,0.382,0.0
13485,22008009,6290,22008,2200,220,22,0.0,0.0,0.0,0.0,0.43200000000000005,0.0
13496,22008009,6386,22008,2200,220,22,0.0,0.0,0.0,0.0,0.456,0.0
13494,22008009,6878,22008,2200,220,22,0.0,0.0,0.0,0.0,0.754,0.0
13524,22008009,6917,22008,2200,220,22,0.0,0.0,0.0,0.0,0.484,0.0
13525,22008009,7104,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.47600000000000003
13495,22008009,7748,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.586
13498,22008009,8052,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.282
13499,22008009,8267,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,1.306
14080,22008011,402,22008,2200,220,22,0.812,0.0,0.0,0.0,0.0,0.0
14112,22008011,776,22008,2200,220,22,0.43,0.0,0.0,0.0,0.0,0.0
14108,22008011,798,22008,2200,220,22,0.324,0.0,0.0,0.0,0.0,0.0
14116,22008011,1313,22008,2200,220,22,0.418,0.0,0.0,0.0,0.0,0.0
14101,22008011,1544,22008,2200,220,22,0.0,0.42,0.0,0.0,0.0,0.0
14118,22008011,1713,22008,2200,220,22,0.0,0.424,0.0,0.0,0.0,0.0
13610,22008011,2039,22008,2200,220,22,0.0,0.376,0.0,0.0,0.0,0.0
13608,22008011,2931,22008,2200,220,22,0.0,0.0,0.001,0.0,0.0,0.0
13613,22008011,2949,22008,2200,220,22,0.0,0.0,0.001,0.0,0.0,0.0
13609,22008011,3000,22008,2200,220,22,0.0,0.0,0.43200000000000005,0.0,0.0,0.0
13612,22008011,3136,22008,2200,220,22,0.0,0.0,0.408,0.0,0.0,0.0
13615,22008011,3241,22008,2200,220,22,0.0,0.0,0.544,0.0,0.0,0.0
13611,22008011,3645,22008,2200,220,22,0.0,0.0,0.28800000000000003,0.0,0.0,0.0
14079,22008011,4969,22008,2200,220,22,0.0,0.0,0.0,0.32,0.0,0.0
14075,22008011,4997,22008,2200,220,22,0.0,0.0,0.0,0.298,0.0,0.0
13863,22008012,132,22008,2200,220,22,4.394,0.0,0.0,0.0,0.0,0.0
13872,22008012,146,22008,2200,220,22,1.436,0.0,0.0,0.0,0.0,0.0
13864,22008012,150,22008,2200,220,22,2.8560000000000003,0.0,0.0,0.0,0.0,0.0
13880,22008012,261,22008,2200,220,22,0.248,0.0,0.0,0.0,0.0,0.0
13901,22008012,855,22008,2200,220,22,0.146,0.0,0.0,0.0,0.0,0.0
13889,22008012,885,22008,2200,220,22,0.258,0.0,0.0,0.0,0.0,0.0
13897,22008012,916,22008,2200,220,22,0.354,0.0,0.0,0.0,0.0,0.0
13898,22008012,1211,22008,2200,220,22,3.5039999999999996,0.0,0.0,0.0,0.0,0.0
13813,22008012,1981,22008,2200,220,22,0.0,0.312,0.0,0.0,0.0,0.0
13825,22008012,2387,22008,2200,220,22,0.0,0.47,0.0,0.0,0.0,0.0
13824,22008012,2639,22008,2200,220,22,0.0,1.8519999999999999,0.0,0.0,0.0,0.0
13827,22008012,2942,22008,2200,220,22,0.0,0.0,2.16,0.0,0.0,0.0
13834,22008012,3547,22008,2200,220,22,0.0,0.0,2.39,0.0,0.0,0.0
13830,22008012,3838,22008,2200,220,22,0.0,0.0,1.97,0.0,0.0,0.0
13831,22008012,3926,22008,2200,220,22,0.0,0.0,1.922,0.0,0.0,0.0
13826,22008012,3934,22008,2200,220,22,0.0,0.0,2.3040000000000003,0.0,0.0,0.0
13828,22008012,3995,22008,2200,220,22,0.0,0.0,3.016,0.0,0.0,0.0
13836,22008012,4290,22008,2200,220,22,0.0,0.0,0.0,2.04,0.0,0.0
13835,22008012,4376,22008,2200,220,22,0.0,0.0,0.0,2.3080000000000003,0.0,0.0
13832,22008012,4432,22008,2200,220,22,0.0,0.0,0.0,2.694,0.0,0.0
13833,22008012,4597,22008,2200,220,22,0.0,0.0,0.0,1.338,0.0,0.0
13846,22008012,4686,22008,2200,220,22,0.0,0.0,0.0,0.31,0.0,0.0
13829,22008012,4981,22008,2200,220,22,0.0,0.0,0.0,3.0860000000000003,0.0,0.0
13812,22008012,4998,22008,2200,220,22,0.0,0.0,0.0,2.164,0.0,0.0
13798,22008012,5456,22008,2200,220,22,0.0,0.0,0.0,1.712,0.0,0.0
13796,22008012,5586,22008,2200,220,22,0.0,0.0,0.0,1.932,0.0,0.0
13811,22008012,5652,22008,2200,220,22,0.0,0.0,0.0,2.596,0.0,0.0
13802,22008012,5661,22008,2200,220,22,0.0,0.0,0.0,1.348,0.0,0.0
13810,22008012,5675,22008,2200,220,22,0.0,0.0,0.0,1.598,0.0,0.0
13786,22008012,5749,22008,2200,220,22,0.0,0.0,0.0,0.0,1.9480000000000002,0.0
13792,22008012,5909,22008,2200,220,22,0.0,0.0,0.0,0.0,1.6159999999999999,0.0
13801,22008012,6042,22008,2200,220,22,0.0,0.0,0.0,0.0,1.726,0.0
13785,22008012,6171,22008,2200,220,22,0.0,0.0,0.0,0.0,1.7819999999999998,0.0
13888,22008012,6877,22008,2200,220,22,0.0,0.0,0.0,0.0,0.382,0.0
13793,22008012,7601,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.304
500,22008017,1989,22008,2200,220,22,0.0,0.87,0.0,0.0,0.0,0.0
14967,22008019,284,22008,2200,220,22,1.4180000000000001,0.0,0.0,0.0,0.0,0.0
14970,22008019,576,22008,2200,220,22,0.504,0.0,0.0,0.0,0.0,0.0
14972,22008019,1192,22008,2200,220,22,0.9359999999999999,0.0,0.0,0.0,0.0,0.0
14957,22008019,1309,22008,2200,220,22,0.001,0.0,0.0,0.0,0.0,0.0
14959,22008019,1311,22008,2200,220,22,1.178,0.0,0.0,0.0,0.0,0.0
14958,22008019,1312,22008,2200,220,22,1.1,0.0,0.0,0.0,0.0,0.0
14940,22008019,1342,22008,2200,220,22,0.8220000000000001,0.0,0.0,0.0,0.0,0.0
14944,22008019,1344,22008,2200,220,22,0.598,0.0,0.0,0.0,0.0,0.0
14949,22008019,1410,22008,2200,220,22,0.8540000000000001,0.0,0.0,0.0,0.0,0.0
14960,22008019,1562,22008,2200,220,22,0.0,1.12,0.0,0.0,0.0,0.0
14962,22008019,1576,22008,2200,220,22,0.0,0.75,0.0,0.0,0.0,0.0
14965,22008019,1613,22008,2200,220,22,0.0,1.314,0.0,0.0,0.0,0.0
14932,22008019,1834,22008,2200,220,22,0.0,0.894,0.0,0.0,0.0,0.0
14935,22008019,1866,22008,2200,220,22,0.0,0.7020000000000001,0.0,0.0,0.0,0.0
14929,22008019,1976,22008,2200,220,22,0.0,0.55,0.0,0.0,0.0,0.0
14939,22008019,2153,22008,2200,220,22,0.0,1.074,0.0,0.0,0.0,0.0
14930,22008019,2172,22008,2200,220,22,0.0,0.762,0.0,0.0,0.0,0.0
14955,22008019,2188,22008,2200,220,22,0.0,1.814,0.0,0.0,0.0,0.0
14936,22008019,2314,22008,2200,220,22,0.0,0.92,0.0,0.0,0.0,0.0
14946,22008019,2555,22008,2200,220,22,0.0,1.002,0.0,0.0,0.0,0.0
14947,22008019,2580,22008,2200,220,22,0.0,0.898,0.0,0.0,0.0,0.0
14937,22008019,2606,22008,2200,220,22,0.0,0.46,0.0,0.0,0.0,0.0
14950,22008019,2766,22008,2200,220,22,0.0,0.978,0.0,0.0,0.0,0.0
14933,22008019,2838,22008,2200,220,22,0.0,0.8640000000000001,0.0,0.0,0.0,0.0
14948,22008019,2967,22008,2200,220,22,0.0,0.0,0.914,0.0,0.0,0.0
14941,22008019,3163,22008,2200,220,22,0.0,0.0,1.248,0.0,0.0,0.0
14942,22008019,3239,22008,2200,220,22,0.0,0.0,1.074,0.0,0.0,0.0
14934,22008019,3249,22008,2200,220,22,0.0,0.0,1.056,0.0,0.0,0.0
14926,22008019,3290,22008,2200,220,22,0.0,0.0,1.1420000000000001,0.0,0.0,0.0
14927,22008019,3347,22008,2200,220,22,0.0,0.0,2.16,0.0,0.0,0.0
14928,22008019,3355,22008,2200,220,22,0.0,0.0,0.001,0.0,0.0,0.0
14923,22008019,3462,22008,2200,220,22,0.0,0.0,0.8640000000000001,0.0,0.0,0.0
14925,22008019,3473,22008,2200,220,22,0.0,0.0,0.001,0.0,0.0,0.0
14931,22008019,3558,22008,2200,220,22,0.0,0.0,0.86,0.0,0.0,0.0
14924,22008019,3755,22008,2200,220,22,0.0,0.0,1.1179999999999999,0.0,0.0,0.0
14922,22008019,3845,22008,2200,220,22,0.0,0.0,0.84,0.0,0.0,0.0
14916,22008019,3993,22008,2200,220,22,0.0,0.0,1.4680000000000002,0.0,0.0,0.0
14912,22008019,4087,22008,2200,220,22,0.0,0.0,1.104,0.0,0.0,0.0
14913,22008019,4228,22008,2200,220,22,0.0,0.0,1.1540000000000001,0.0,0.0,0.0
14953,22008019,4334,22008,2200,220,22,0.0,0.0,0.0,0.001,0.0,0.0
14951,22008019,4368,22008,2200,220,22,0.0,0.0,0.0,0.934,0.0,0.0
14954,22008019,4395,22008,2200,220,22,0.0,0.0,0.0,0.938,0.0,0.0
14943,22008019,4480,22008,2200,220,22,0.0,0.0,0.0,1.11,0.0,0.0
14938,22008019,4577,22008,2200,220,22,0.0,0.0,0.0,1.1420000000000001,0.0,0.0
14945,22008019,4690,22008,2200,220,22,0.0,0.0,0.0,1.526,0.0,0.0
14956,22008019,4806,22008,2200,220,22,0.0,0.0,0.0,1.02,0.0,0.0
14885,22008019,4842,22008,2200,220,22,0.0,0.0,0.0,0.001,0.0,0.0
14884,22008019,4905,22008,2200,220,22,0.0,0.0,0.0,0.924,0.0,0.0
128,22008019,5198,22008,2200,220,22,0.0,0.0,0.0,1.196,0.0,0.0
15400,22008019,5529,22008,2200,220,22,0.0,0.0,0.0,0.001,0.0,0.0
15418,22008019,5719,22008,2200,220,22,0.0,0.0,0.0,0.802,0.0,0.0
15417,22008019,5720,22008,2200,220,22,0.0,0.0,0.0,0.802,0.0,0.0
14974,22008019,5864,22008,2200,220,22,0.0,0.0,0.0,0.0,0.75,0.0
14993,22008019,6192,22008,2200,220,22,0.0,0.0,0.0,0.0,0.812,0.0
14985,22008019,6587,22008,2200,220,22,0.0,0.0,0.0,0.0,1.54,0.0
14994,22008019,7072,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.732
14998,22008019,7170,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.5539999999999999
14987,22008019,7572,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.604
9980,22008020,75,22008,2200,220,22,1.01,0.0,0.0,0.0,0.0,0.0
10075,22008020,282,22008,2200,220,22,1.24,0.0,0.0,0.0,0.0,0.0
10039,22008020,404,22008,2200,220,22,1.058,0.0,0.0,0.0,0.0,0.0
10063,22008020,409,22008,2200,220,22,0.486,0.0,0.0,0.0,0.0,0.0
10018,22008020,424,22008,2200,220,22,1.5319999999999998,0.0,0.0,0.0,0.0,0.0
10029,22008020,445,22008,2200,220,22,1.228,0.0,0.0,0.0,0.0,0.0
10021,22008020,523,22008,2200,220,22,0.428,0.0,0.0,0.0,0.0,0.0
9960,22008020,1182,22008,2200,220,22,0.54,0.0,0.0,0.0,0.0,0.0
9975,22008020,1343,22008,2200,220,22,0.53,0.0,0.0,0.0,0.0,0.0
9970,22008020,1360,22008,2200,220,22,0.594,0.0,0.0,0.0,0.0,0.0
9971,22008020,1538,22008,2200,220,22,0.0,0.33799999999999997,0.0,0.0,0.0,0.0
10006,22008020,1550,22008,2200,220,22,0.0,0.284,0.0,0.0,0.0,0.0
9972,22008020,1557,22008,2200,220,22,0.0,1.3,0.0,0.0,0.0,0.0
9973,22008020,1564,22008,2200,220,22,0.0,0.884,0.0,0.0,0.0,0.0
9974,22008020,1605,22008,2200,220,22,0.0,1.838,0.0,0.0,0.0,0.0
9978,22008020,1769,22008,2200,220,22,0.0,0.47200000000000003,0.0,0.0,0.0,0.0
9853,22008020,1789,22008,2200,220,22,0.0,0.858,0.0,0.0,0.0,0.0
9816,22008020,1845,22008,2200,220,22,0.0,0.6940000000000001,0.0,0.0,0.0,0.0
9819,22008020,2098,22008,2200,220,22,0.0,0.61,0.0,0.0,0.0,0.0
9820,22008020,2099,22008,2200,220,22,0.0,0.696,0.0,0.0,0.0,0.0
9823,22008020,2118,22008,2200,220,22,0.0,0.408,0.0,0.0,0.0,0.0
9821,22008020,2510,22008,2200,220,22,0.0,0.42200000000000004,0.0,0.0,0.0,0.0
9825,22008020,2634,22008,2200,220,22,0.0,0.578,0.0,0.0,0.0,0.0
9824,22008020,2712,22008,2200,220,22,0.0,0.59,0.0,0.0,0.0,0.0
9822,22008020,2734,22008,2200,220,22,0.0,0.49,0.0,0.0,0.0,0.0
9826,22008020,2811,22008,2200,220,22,0.0,0.001,0.0,0.0,0.0,0.0
9831,22008020,2821,22008,2200,220,22,0.0,0.608,0.0,0.0,0.0,0.0
9815,22008020,3164,22008,2200,220,22,0.0,0.0,1.1740000000000002,0.0,0.0,0.0
9805,22008020,3250,22008,2200,220,22,0.0,0.0,0.594,0.0,0.0,0.0
9806,22008020,3906,22008,2200,220,22,0.0,0.0,0.41600000000000004,0.0,0.0,0.0
9804,22008020,4142,22008,2200,220,22,0.0,0.0,1.016,0.0,0.0,0.0
9807,22008020,4148,22008,2200,220,22,0.0,0.0,0.578,0.0,0.0,0.0
9829,22008020,4182,22008,2200,220,22,0.0,0.0,0.6579999999999999,0.0,0.0,0.0
9827,22008020,4230,22008,2200,220,22,0.0,0.0,0.552,0.0,0.0,0.0
9832,22008020,4234,22008,2200,220,22,0.0,0.0,0.408,0.0,0.0,0.0
9828,22008020,4244,22008,2200,220,22,0.0,0.0,0.622,0.0,0.0,0.0
9838,22008020,4273,22008,2200,220,22,0.0,0.0,0.892,0.0,0.0,0.0
9840,22008020,4533,22008,2200,220,22,0.0,0.0,0.0,1.286,0.0,0.0
9833,22008020,4547,22008,2200,220,22,0.0,0.0,0.0,1.286,0.0,0.0
9843,22008020,4637,22008,2200,220,22,0.0,0.0,0.0,1.35,0.0,0.0
9834,22008020,4680,22008,2200,220,22,0.0,0.0,0.0,0.924,0.0,0.0
9837,22008020,4805,22008,2200,220,22,0.0,0.0,0.0,0.742,0.0,0.0
9835,22008020,4850,22008,2200,220,22,0.0,0.0,0.0,0.848,0.0,0.0
9845,22008020,4896,22008,2200,220,22,0.0,0.0,0.0,1.396,0.0,0.0
9844,22008020,4898,22008,2200,220,22,0.0,0.0,0.0,0.33399999999999996,0.0,0.0
9795,22008020,5195,22008,2200,220,22,0.0,0.0,0.0,0.608,0.0,0.0
9797,22008020,5237,22008,2200,220,22,0.0,0.0,0.0,1.16,0.0,0.0
9796,22008020,5558,22008,2200,220,22,0.0,0.0,0.0,0.92,0.0,0.0
9813,22008020,5630,22008,2200,220,22,0.0,0.0,0.0,1.338,0.0,0.0
9814,22008020,5631,22008,2200,220,22,0.0,0.0,0.0,1.284,0.0,0.0
9798,22008020,5670,22008,2200,220,22,0.0,0.0,0.0,0.5379999999999999,0.0,0.0
9794,22008020,5712,22008,2200,220,22,0.0,0.0,0.0,1.03,0.0,0.0
9802,22008020,5824,22008,2200,220,22,0.0,0.0,0.0,0.0,1.21,0.0
9812,22008020,5891,22008,2200,220,22,0.0,0.0,0.0,0.0,0.948,0.0
9803,22008020,5919,22008,2200,220,22,0.0,0.0,0.0,0.0,0.9279999999999999,0.0
10046,22008020,5977,22008,2200,220,22,0.0,0.0,0.0,0.0,0.94,0.0
10092,22008020,6599,22008,2200,220,22,0.0,0.0,0.0,0.0,0.49,0.0
10095,22008020,7412,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.39
10089,22008020,8056,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.6
8511,22008021,4,22008,2200,220,22,0.001,0.0,0.0,0.0,0.0,0.0
8515,22008021,167,22008,2200,220,22,0.662,0.0,0.0,0.0,0.0,0.0
8494,22008021,297,22008,2200,220,22,1.2,0.0,0.0,0.0,0.0,0.0
8524,22008021,522,22008,2200,220,22,0.46,0.0,0.0,0.0,0.0,0.0
8519,22008021,529,22008,2200,220,22,1.4780000000000002,0.0,0.0,0.0,0.0,0.0
8539,22008021,535,22008,2200,220,22,0.488,0.0,0.0,0.0,0.0,0.0
8535,22008021,538,22008,2200,220,22,0.47600000000000003,0.0,0.0,0.0,0.0,0.0
8513,22008021,643,22008,2200,220,22,0.384,0.0,0.0,0.0,0.0,0.0
8514,22008021,672,22008,2200,220,22,0.354,0.0,0.0,0.0,0.0,0.0
8512,22008021,743,22008,2200,220,22,0.37799999999999995,0.0,0.0,0.0,0.0,0.0
8520,22008021,852,22008,2200,220,22,0.684,0.0,0.0,0.0,0.0,0.0
8537,22008021,854,22008,2200,220,22,0.58,0.0,0.0,0.0,0.0,0.0
8516,22008021,932,22008,2200,220,22,1.4280000000000002,0.0,0.0,0.0,0.0,0.0
8517,22008021,945,22008,2200,220,22,1.24,0.0,0.0,0.0,0.0,0.0
8523,22008021,1005,22008,2200,220,22,0.5920000000000001,0.0,0.0,0.0,0.0,0.0
8549,22008021,1245,22008,2200,220,22,0.9059999999999999,0.0,0.0,0.0,0.0,0.0
8566,22008021,1659,22008,2200,220,22,0.0,0.552,0.0,0.0,0.0,0.0
8550,22008021,1741,22008,2200,220,22,0.0,0.7879999999999999,0.0,0.0,0.0,0.0
8453,22008021,1940,22008,2200,220,22,0.0,0.55,0.0,0.0,0.0,0.0
8458,22008021,2322,22008,2200,220,22,0.0,0.512,0.0,0.0,0.0,0.0
8441,22008021,2490,22008,2200,220,22,0.0,0.758,0.0,0.0,0.0,0.0
8463,22008021,2513,22008,2200,220,22,0.0,0.5539999999999999,0.0,0.0,0.0,0.0
8448,22008021,2543,22008,2200,220,22,0.0,0.606,0.0,0.0,0.0,0.0
8449,22008021,2701,22008,2200,220,22,0.0,1.486,0.0,0.0,0.0,0.0
8446,22008021,2713,22008,2200,220,22,0.0,0.73,0.0,0.0,0.0,0.0
8440,22008021,2767,22008,2200,220,22,0.0,0.496,0.0,0.0,0.0,0.0
8442,22008021,2837,22008,2200,220,22,0.0,0.001,0.0,0.0,0.0,0.0
8451,22008021,3217,22008,2200,220,22,0.0,0.0,0.56,0.0,0.0,0.0
8455,22008021,3218,22008,2200,220,22,0.0,0.0,0.52,0.0,0.0,0.0
8465,22008021,3237,22008,2200,220,22,0.0,0.0,0.7140000000000001,0.0,0.0,0.0
8457,22008021,3348,22008,2200,220,22,0.0,0.0,0.858,0.0,0.0,0.0
8456,22008021,3369,22008,2200,220,22,0.0,0.0,0.588,0.0,0.0,0.0
8509,22008021,3724,22008,2200,220,22,0.0,0.0,0.496,0.0,0.0,0.0
9342,22008021,4363,22008,2200,220,22,0.0,0.0,0.0,0.494,0.0,0.0
9343,22008021,4366,22008,2200,220,22,0.0,0.0,0.0,0.532,0.0,0.0
9336,22008021,4391,22008,2200,220,22,0.0,0.0,0.0,0.536,0.0,0.0
8749,22008021,4522,22008,2200,220,22,0.0,0.0,0.0,0.604,0.0,0.0
9457,22008021,4608,22008,2200,220,22,0.0,0.0,0.0,0.82,0.0,0.0
9375,22008021,4621,22008,2200,220,22,0.0,0.0,0.0,0.784,0.0,0.0
9386,22008021,4628,22008,2200,220,22,0.0,0.0,0.0,0.858,0.0,0.0
9387,22008021,4630,22008,2200,220,22,0.0,0.0,0.0,1.25,0.0,0.0
9485,22008021,4713,22008,2200,220,22,0.0,0.0,0.0,0.386,0.0,0.0
9465,22008021,4714,22008,2200,220,22,0.0,0.0,0.0,0.872,0.0,0.0
9486,22008021,4721,22008,2200,220,22,0.0,0.0,0.0,0.5579999999999999,0.0,0.0
8285,22008021,5081,22008,2200,220,22,0.0,0.0,0.0,1.146,0.0,0.0
8296,22008021,6075,22008,2200,220,22,0.0,0.0,0.0,0.0,0.001,0.0
9471,22008021,6588,22008,2200,220,22,0.0,0.0,0.0,0.0,1.002,0.0
9466,22008021,7073,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.598
9467,22008021,7106,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.536
9458,22008021,7804,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.502
9459,22008021,7853,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.45399999999999996
9454,22008021,8023,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,1.27
11799,22008022,7747,22008,2200,220,22,0.0,0.0,0.0,0.0,0.0,0.166
19197,22008029,411,22008,2200,220,22,0.001,0.0,0.0,0.0,0.0,0.0
8088,22010001,107,22010,2201,220,22,1.494,0.0,0.0,0.0,0.0,0.0
8089,22010001,234,22010,2201,220,22,1.8319999999999999,0.0,0.0,0.0,0.0,0.0
8099,22010001,263,22010,2201,220,22,0.836,0.0,0.0,0.0,0.0,0.0
8095,22010001,872,22010,2201,220,22,1.07,0.0,0.0,0.0,0.0,0.0
8097,22010001,1114,22010,2201,220,22,0.001,0.0,0.0,0.0,0.0,0.0
8087,22010001,1995,22010,2201,220,22,0.0,1.1340000000000001,0.0,0.0,0.0,0.0
8093,22010001,2198,22010,2201,220,22,0.0,0.508,0.0,0.0,0.0,0.0
8098,22010001,2645,22010,2201,220,22,0.0,1.546,0.0,0.0,0.0,0.0
9346,22010003,3438,22010,2201,220,22,0.0,0.0,0.8079999999999999,0.0,0.0,0.0
14336,22010005,2842,22010,2201,220,22,0.0,0.9420000000000001,0.0,0.0,0.0,0.0
15024,22010022,561,22010,2201,220,22,0.001,0.0,0.0,0.0,0.0,0.0
11446,22010029,1243,22010,2201,220,22,0.28,0.0,0.0,0.0,0.0,0.0
14861,22010032,281,22010,2201,220,22,0.23600000000000002,0.0,0.0,0.0,0.0,0.0
14867,22010032,1217,22010,2201,220,22,0.23399999999999999,0.0,0.0,0.0,0.0,0.0
14863,22010032,1257,22010,2201,220,22,0.226,0.0,0.0,0.0,0.0,0.0
14862,22010032,4076,22010,2201,220,22,0.0,0.0,0.342,0.0,0.0,0.0
14873,22010032,6229,22010,2201,220,22,0.0,0.0,0.0,0.0,0.344,0.0
14866,22010032,6504,22010,2201,220,22,0.0,0.0,0.0,0.0,0.001,0.0
14881,22010032,7960,22010,2201,220,22,0.0,0.0,0.0,0.0,0.0,0.22
14875,22010032,8098,22010,2201,220,22,0.0,0.0,0.0,0.0,0.0,0.664
14876,22010032,8138,22010,2201,220,22,0.0,0.0,0.0,0.0,0.0,0.72
13841,22010033,1357,22010,2201,220,22,1.044,0.0,0.0,0.0,0.0,0.0
13925,22010033,1381,22010,2201,220,22,2.496,0.0,0.0,0.0,0.0,0.0
13902,22010033,1671,22010,2201,220,22,0.0,1.6380000000000001,0.0,0.0,0.0,0.0
13924,22010033,1864,22010,2201,220,22,0.0,1.078,0.0,0.0,0.0,0.0
13917,22010033,2147,22010,2201,220,22,0.0,1.088,0.0,0.0,0.0,0.0
13843,22010033,2329,22010,2201,220,22,0.0,1.284,0.0,0.0,0.0,0.0
10236,22010034,2888,22010,2201,220,22,0.0,0.9359999999999999,0.0,0.0,0.0,0.0
12783,22010034,2987,22010,2201,220,22,0.0,0.0,0.846,0.0,0.0,0.0
12802,22010034,3044,22010,2201,220,22,0.0,0.0,0.9359999999999999,0.0,0.0,0.0
12799,22010034,3056,22010,2201,220,22,0.0,0.0,0.8440000000000001,0.0,0.0,0.0
12782,22010034,3198,22010,2201,220,22,0.0,0.0,0.496,0.0,0.0,0.0
10238,22010034,3231,22010,2201,220,22,0.0,0.0,0.66,0.0,0.0,0.0
14348,22012000,422,22012,2201,220,22,2.162,0.0,0.0,0.0,0.0,0.0
14355,22012000,601,22012,2201,220,22,2.072,0.0,0.0,0.0,0.0,0.0
14354,22012000,692,22012,2201,220,22,0.53,0.0,0.0,0.0,0.0,0.0
14363,22012000,1044,22012,2201,220,22,1.588,0.0,0.0,0.0,0.0,0.0
14346,22012000,1086,22012,2201,220,22,2.1919999999999997,0.0,0.0,0.0,0.0,0.0
14347,22012000,1087,22012,2201,220,22,1.8780000000000001,0.0,0.0,0.0,0.0,0.0
14349,22012000,1224,22012,2201,220,22,1.6980000000000002,0.0,0.0,0.0,0.0,0.0
14351,22012000,1494,22012,2201,220,22,0.0,2.198,0.0,0.0,0.0,0.0
14352,22012000,1641,22012,2201,220,22,0.0,0.616,0.0,0.0,0.0,0.0
14364,22012000,1701,22012,2201,220,22,0.0,0.5379999999999999,0.0,0.0,0.0,0.0
14851,22012011,206,22012,2201,220,22,1.68,0.0,0.0,0.0,0.0,0.0
14844,22012011,314,22012,2201,220,22,1.706,0.0,0.0,0.0,0.0,0.0
14842,22012011,569,22012,2201,220,22,1.374,0.0,0.0,0.0,0.0,0.0
14853,22012011,696,22012,2201,220,22,2.12,0.0,0.0,0.0,0.0,0.0
14843,22012011,727,22012,2201,220,22,0.546,0.0,0.0,0.0,0.0,0.0
14848,22012011,817,22012,2201,220,22,1.84,0.0,0.0,0.0,0.0,0.0
14846,22012011,818,22012,2201,220,22,0.478,0.0,0.0,0.0,0.0,0.0
14850,22012011,944,22012,2201,220,22,1.994,0.0,0.0,0.0,0.0,0.0
14849,22012011,1072,22012,2201,220,22,2.0180000000000002,0.0,0.0,0.0,0.0,0.0
14841,22012011,1464,22012,2201,220,22,1.314,0.0,0.0,0.0,0.0,0.0
19815,22012023,588,22012,2201,220,22,1.744,0.0,0.0,0.0,0.0,0.0
10123,22013004,664,22013,2201,220,22,0.9440000000000001,0.0,0.0,0.0,0.0,0.0
